Unnamed: 0,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsMean
1022,32.0,No,Travel_Rarely,741,Research & Development,2,4,Life Sciences,2,Male,69,3,1,Laboratory Technician,3,Married,6209.0,18103,1,No,14,3.0,4,1,6,4.0,4,10.0,1.6666666666666667
1023,37.2520325203252,No,Travel_Rarely,1167,Sales,5,3,Other,4,Male,30,2,1,Sales Representative,3,Single,6232.0,21378,0,No,18,3.0,4,0,5,3.0,3,3.0,0.6666666666666666
1024,36.0,No,Travel_Rarely,1053,Research & Development,1,2,Life Sciences,4,Female,70,3,4,Manager,4,Married,6652.0,13829,2,No,15,3.0,2,1,26,2.0,2,6.0,7.666666666666667
1025,40.0,No,Travel_Rarely,247,Research & Development,7,1,Life Sciences,2,Male,55,1,5,Research Director,3,Divorced,2741.0,20284,1,No,22,3.0,2,2,21,2.0,3,7.0,10.333333333333334
1026,30.0,No,Travel_Rarely,580,Research & Development,27,3,Medical,2,Male,39,1,2,Manufacturing Director,1,Divorced,2141.0,20460,0,No,21,3.0,2,1,6,3.0,2,6.0,1
1027,53.0,No,Travel_Rarely,1194,Research & Development,2,4,Medical,3,Female,98,3,1,Research Scientist,3,Married,14275.0,12549,2,No,14,3.0,2,3,20,2.0,3,12.0,1.6666666666666667
1028,45.0,No,Non-Travel,352,Human Resources,6,1,Medical,4,Female,87,2,1,Human Resources,2,Married,5593.0,15434,1,No,11,3.0,4,0,1,2.0,3,15.0,0
1029,20.0,No,Travel_Rarely,1105,Research & Development,24,4,Life Sciences,2,Male,47,3,2,Laboratory Technician,2,Married,2973.0,6927,7,No,15,3.0,3,1,11,2.0,3,1.0,5.333333333333333
1030,46.0,No,Travel_Frequently,404,Research & Development,2,4,Technical Degree,3,Female,98,3,2,Healthcare Representative,4,Single,10527.0,6163,1,No,11,3.0,4,0,14,3.0,4,2.0,8.666666666666666
1031,34.0,No,Travel_Frequently,628,Research & Development,8,3,Medical,2,Male,82,4,2,Laboratory Technician,3,Married,5063.0,10228,2,No,12,3.0,1,0,6,2.0,4,8.0,2
1032,25.0,No,Travel_Rarely,1395,Research & Development,24,4,Medical,2,Male,48,4,3,Healthcare Representative,4,Married,4031.0,3458,3,No,15,3.0,3,0,11,5.0,3,2.0,2
1033,51.0,Yes,Travel_Frequently,1162,Research & Development,24,2,Life Sciences,1,Female,97,3,1,Laboratory Technician,4,Single,7484.0,10261,1,No,16,3.0,4,0,5,1.0,3,13.0,1
1034,42.0,No,Non-Travel,954,Sales,2,2,Technical Degree,2,Male,46,1,2,Sales Representative,3,Single,6272.0,12388,0,No,13,3.0,1,0,9,3.0,3,5.0,3.6666666666666665
1035,33.0,No,Travel_Rarely,931,Research & Development,14,3,Medical,4,Male,72,3,1,Research Scientist,2,Married,4689.757785467128,4673,1,No,13,3.0,4,1,8,2.0,3,3.0,4.666666666666667
1036,28.0,No,Travel_Frequently,885,Research & Development,4,3,Medical,1,Male,58,4,1,Research Scientist,1,Married,6834.0,8544,2,No,16,3.0,1,1,5,2.0,4,7.0,1.3333333333333333
1037,27.0,No,Travel_Rarely,836,Research & Development,2,4,Technical Degree,2,Female,98,2,1,Research Scientist,4,Married,2534.0,7975,8,No,20,3.0,2,1,19,4.0,4,1.0,2
1038,50.0,Yes,Travel_Rarely,1376,Human Resources,1,2,Medical,2,Male,91,2,3,Human Resources,1,Married,13973.0,2326,9,No,14,3.0,4,1,24,2.0,3,12.0,5
1039,32.0,No,Travel_Frequently,160,Research & Development,4,1,Medical,3,Female,51,3,1,Laboratory Technician,2,Single,4998.0,12862,1,No,13,3.0,3,0,3,2.0,1,8.0,1.6666666666666667
1040,30.0,No,Non-Travel,683,Research & Development,2,1,Medical,1,Female,36,2,1,Research Scientist,4,Single,4695.0,4050,0,No,12,3.0,4,0,5,3.0,3,8.0,1.6666666666666667
1041,39.0,Yes,Travel_Rarely,224,Research & Development,1,4,Technical Degree,1,Male,100,2,1,Research Scientist,1,Single,4534.0,7568,6,No,13,3.0,3,0,11,6.0,1,8.0,4.666666666666667
1042,34.0,No,Non-Travel,894,Research & Development,9,3,Medical,4,Male,99,3,1,Research Scientist,2,Single,5304.0,11781,1,No,16,3.0,4,0,7,3.0,2,5.0,3.3333333333333335
1043,36.0,No,Travel_Rarely,469,Research & Development,2,2,Medical,4,Female,35,3,4,Manager,1,Married,5673.0,14399,0,No,17,3.0,4,1,23,4.0,3,10.0,8.666666666666666
1044,48.0,No,Travel_Rarely,1355,Human Resources,25,1,Life Sciences,3,Male,61,3,1,Human Resources,3,Married,19665.0,8916,1,No,23,3.0,4,1,8,3.0,3,22.0,6.333333333333333
1045,19.0,No,Travel_Rarely,1141,Sales,2,3,Medical,3,Male,31,3,1,Sales Representative,3,Single,2121.0,13251,1,No,19,3.0,1,0,2,2.0,3,1.0,2
1046,40.0,No,Travel_Frequently,1096,Research & Development,6,3,Other,3,Female,61,4,1,Laboratory Technician,4,Married,13499.0,7102,0,No,18,3.0,1,1,8,3.0,3,18.0,7
1047,30.0,No,Travel_Rarely,1490,Research & Development,11,4,Medical,4,Female,43,3,1,Laboratory Technician,3,Married,6020.0,20232,7,Yes,11,3.0,3,1,5,5.0,3,5.0,2
1048,43.03474903474904,No,Travel_Frequently,1291,Research & Development,15,2,Life Sciences,3,Female,65,2,4,Research Director,3,Married,13458.0,3525,1,No,24,3.0,1,1,14,1.0,3,15.0,9
1049,56.0,No,Travel_Rarely,548,Research & Development,1,3,Life Sciences,2,Male,66,3,2,Research Scientist,2,Married,19717.0,7346,1,No,17,3.0,2,2,10,4.0,3,7.0,4.333333333333333
1050,35.0,No,Travel_Frequently,829,Human Resources,3,2,Human Resources,3,Male,88,3,1,Human Resources,4,Married,4249.0,2243,0,No,19,3.0,3,1,4,3.0,1,9.0,1.3333333333333333
1051,33.0,No,Travel_Rarely,330,Research & Development,17,1,Life Sciences,3,Male,65,2,3,Healthcare Representative,3,Married,2496.0,24608,0,No,18,3.0,1,1,20,3.0,2,1.0,6.333333333333333
1052,30.0,Yes,Travel_Rarely,1479,Sales,24,3,Life Sciences,2,Female,100,4,4,Sales Executive,2,Single,9419.0,17071,4,Yes,16,3.0,4,0,22,2.0,2,10.0,0
1053,35.906122448979595,No,Travel_Rarely,410,Research & Development,2,1,Life Sciences,4,Male,97,3,1,Laboratory Technician,2,Married,4960.0,4668,0,No,13,3.0,3,3,4,2.0,3,7.0,1.3333333333333333
1054,43.0,No,Travel_Frequently,448,Research & Development,16,3,Life Sciences,3,Male,84,3,3,Manufacturing Director,4,Single,4689.757785467128,19948,6,Yes,15,3.0,4,0,18,5.0,2,2.0,2.6666666666666665
1055,37.2520325203252,No,Travel_Rarely,750,Research & Development,12,3,Life Sciences,2,Male,47,3,2,Healthcare Representative,1,Divorced,5916.0,10748,2,No,12,3.0,2,1,15,1.0,3,1.0,6
1056,33.0,No,Non-Travel,1146,Research & Development,15,4,Medical,3,Male,34,3,2,Healthcare Representative,4,Divorced,2008.0,16542,5,No,18,3.0,2,1,9,2.0,3,1.0,1.3333333333333333
1057,37.0,Yes,Non-Travel,318,Research & Development,8,4,Other,2,Male,77,1,1,Laboratory Technician,1,Married,4689.757785467128,4759,1,Yes,11,3.0,4,0,7,2.0,2,1.0,4.666666666666667
1058,43.0,No,Travel_Rarely,1320,Research & Development,20,3,Technical Degree,3,Male,89,4,1,Research Scientist,3,Married,10798.0,21643,0,No,17,3.0,4,0,2,5.0,2,1.0,0
1059,40.0,Yes,Travel_Rarely,377,Sales,9,3,Marketing,1,Male,52,3,3,Sales Executive,4,Divorced,16437.0,15986,4,No,11,4.0,1,1,28,2.0,4,21.0,4.666666666666667
1060,37.2520325203252,No,Travel_Rarely,991,Human Resources,1,2,Life Sciences,4,Male,44,3,1,Human Resources,1,Single,6020.0,22957,6,No,12,3.0,3,0,10,2.0,4,4.0,6
1061,44.0,Yes,Travel_Rarely,601,Research & Development,7,4,Medical,3,Female,53,2,3,Manufacturing Director,1,Married,10248.0,12023,7,Yes,14,3.0,4,0,31,2.0,2,22.0,7.666666666666667
1062,32.368,No,Travel_Rarely,665,Research & Development,15,3,Life Sciences,3,Male,60,3,1,Research Scientist,4,Single,1102.0,22673,1,No,19,4.0,1,0,6,3.0,3,1.0,3.6666666666666665
1063,32.0,No,Travel_Rarely,911,Research & Development,1,2,Medical,4,Female,76,3,1,Laboratory Technician,2,Married,6516.717073170733,4077,1,No,13,3.0,3,0,12,2.0,2,6.0,5.333333333333333
1064,28.0,No,Travel_Rarely,1082,Research & Development,1,4,Medical,3,Female,87,3,1,Research Scientist,2,Single,3591.0,18775,1,No,17,4.0,2,0,1,3.0,3,3.0,0.6666666666666666
1065,52.0,No,Non-Travel,334,Research & Development,24,2,Life Sciences,3,Male,83,4,3,Healthcare Representative,4,Divorced,4258.0,23402,3,Yes,16,3.0,2,1,12,2.0,1,4.0,2.6666666666666665
1066,40.0,No,Travel_Rarely,319,Research & Development,3,3,Medical,4,Female,39,2,3,Manufacturing Director,3,Married,6513.0,19609,2,Yes,14,3.0,3,0,28,3.0,3,5.0,2.6666666666666665
1067,45.0,No,Travel_Rarely,390,Research & Development,17,4,Medical,4,Male,62,1,1,Laboratory Technician,3,Married,13245.0,6217,1,No,15,3.0,3,3,3,3.0,4,0.0,1.3333333333333333
1068,21.0,No,Travel_Rarely,942,Research & Development,3,3,Technical Degree,1,Male,53,3,3,Manager,3,Married,2380.0,22984,2,No,11,3.0,4,0,15,2.0,3,2.0,2
1069,38.0,Yes,Travel_Rarely,1496,Sales,1,3,Technical Degree,1,Female,92,3,1,Sales Representative,3,Married,2619.0,15747,3,No,15,3.0,4,1,5,2.0,4,0.0,1.6666666666666667
1070,41.0,No,Travel_Rarely,634,Research & Development,17,4,Medical,2,Male,95,3,3,Manager,1,Married,19141.0,25927,1,Yes,23,3.0,4,2,9,2.0,3,21.0,3
1071,35.906122448979595,No,Travel_Rarely,1443,Sales,23,3,Marketing,3,Male,47,2,2,Sales Executive,4,Married,4478.0,21436,7,Yes,19,3.0,3,1,5,3.0,2,5.0,0.6666666666666666
1072,37.2520325203252,No,Travel_Frequently,1128,Research & Development,13,3,Medical,2,Male,95,4,2,Healthcare Representative,1,Married,6516.717073170733,5696,5,No,18,4.0,3,2,10,2.0,2,9.0,0
1073,35.0,No,Travel_Rarely,427,Research & Development,1,3,Medical,1,Male,33,3,2,Manufacturing Director,4,Married,8020.0,10877,1,Yes,22,3.0,2,1,9,2.0,3,11.0,7.666666666666667
1074,37.0,No,Travel_Rarely,967,Sales,8,3,Marketing,2,Male,43,3,3,Sales Executive,4,Single,4071.0,15589,1,No,14,3.0,4,0,9,4.0,3,5.0,6
1075,38.0,No,Travel_Frequently,981,Research & Development,5,3,Life Sciences,3,Male,90,2,1,Laboratory Technician,3,Single,6077.0,7973,3,No,14,3.0,4,0,7,2.0,3,6.0,1.6666666666666667
1076,26.0,No,Travel_Rarely,586,Sales,1,3,Medical,1,Male,48,4,2,Sales Executive,1,Divorced,6272.0,21816,1,No,22,4.0,1,1,9,5.0,3,5.0,5.333333333333333
1077,22.0,No,Travel_Rarely,591,Research & Development,2,1,Medical,1,Female,40,3,1,Laboratory Technician,2,Married,4689.757785467128,16632,9,No,12,3.0,4,1,6,6.0,3,1.0,2
1078,43.0,No,Travel_Rarely,1490,Research & Development,7,4,Life Sciences,3,Female,35,3,3,Healthcare Representative,2,Divorced,4765.0,20948,3,No,14,3.0,2,2,29,2.0,3,1.0,4.666666666666667
1079,52.0,No,Travel_Rarely,1162,Research & Development,1,1,Medical,3,Male,98,3,3,Research Director,2,Married,7969.0,17231,0,No,18,3.0,1,2,14,4.0,1,5.0,8.333333333333334
1080,34.0,No,Travel_Rarely,132,Research & Development,6,3,Life Sciences,2,Female,55,4,1,Laboratory Technician,4,Married,6516.717073170733,22002,3,No,12,3.0,2,0,5,3.0,3,8.0,0
1081,37.2520325203252,No,Travel_Rarely,465,Research & Development,1,3,Technical Degree,1,Female,74,3,1,Research Scientist,4,Married,6142.0,10205,7,No,12,3.0,3,1,17,2.0,2,5.0,2.6666666666666665
1082,36.0,No,Travel_Rarely,1169,Research & Development,7,4,Medical,2,Female,34,2,2,Manufacturing Director,3,Married,5647.0,13983,2,No,17,3.0,3,0,10,3.0,3,3.0,0
1083,53.0,No,Travel_Rarely,1333,Sales,10,4,Life Sciences,3,Male,87,3,1,Sales Representative,3,Married,10448.0,18410,1,Yes,19,3.0,4,1,1,2.0,3,2.0,0.3333333333333333
1084,30.0,No,Travel_Frequently,641,Sales,25,2,Technical Degree,4,Male,85,3,2,Sales Executive,3,Married,2285.0,6069,7,Yes,12,4.0,2,1,4,2.0,4,1.0,2
1085,27.0,Yes,Travel_Rarely,515,Research & Development,1,3,Life Sciences,4,Female,62,2,1,Laboratory Technician,3,Single,6516.717073170733,9571,0,Yes,14,3.0,4,0,4,2.0,1,7.0,1.6666666666666667
1086,22.0,No,Travel_Rarely,313,Research & Development,21,3,Medical,4,Female,61,3,1,Laboratory Technician,4,Married,2871.0,15238,7,No,20,3.0,1,1,8,5.0,3,0.0,1.6666666666666667
1087,43.03474903474904,No,Travel_Frequently,669,Research & Development,1,3,Medical,4,Male,97,2,2,Healthcare Representative,1,Single,9998.0,25755,0,No,20,3.0,3,0,14,2.0,3,5.0,7.333333333333333
1088,42.0,No,Travel_Rarely,1356,Sales,10,4,Life Sciences,3,Male,57,3,2,Sales Executive,4,Single,4689.757785467128,20623,0,No,14,4.0,2,0,5,6.0,3,1.0,1.6666666666666667
1089,28.0,No,Travel_Frequently,1194,Research & Development,1,3,Life Sciences,3,Male,52,3,2,Healthcare Representative,4,Divorced,4689.757785467128,9060,4,No,17,3.0,4,1,12,2.0,3,2.0,2
1090,23.0,No,Travel_Rarely,1452,Research & Development,11,3,Life Sciences,3,Male,53,3,5,Manager,2,Single,3989.0,17053,3,No,15,3.0,2,0,21,2.0,3,5.0,4
1091,31.0,No,Travel_Rarely,995,Research & Development,9,3,Medical,3,Male,77,3,1,Research Scientist,3,Divorced,6410.0,9834,5,No,18,3.0,2,1,6,1.0,3,2.0,2
1092,32.368,No,Travel_Rarely,263,Research & Development,6,3,Medical,4,Female,59,3,1,Laboratory Technician,1,Single,2994.0,3119,2,Yes,13,3.0,3,0,20,2.0,3,1.0,10.666666666666666
1093,49.0,No,Travel_Frequently,1052,Sales,6,3,Medical,4,Female,57,2,3,Sales Executive,4,Single,18665.0,16840,6,No,12,3.0,4,0,23,2.0,3,3.0,9
1094,30.0,No,Non-Travel,1179,Sales,2,3,Medical,4,Male,73,3,2,Sales Executive,4,Married,1274.0,6069,1,Yes,17,3.0,1,1,10,2.0,3,1.0,8.333333333333334
1095,37.0,Yes,Travel_Frequently,427,Sales,7,3,Life Sciences,3,Male,99,3,1,Sales Representative,4,Divorced,2793.0,25103,1,Yes,21,3.0,2,1,3,2.0,3,5.0,1.3333333333333333
1096,33.0,No,Non-Travel,168,Research & Development,1,3,Life Sciences,3,Female,81,3,3,Manufacturing Director,3,Single,6516.717073170733,15397,4,Yes,14,4.0,4,0,10,2.0,4,6.0,0
1097,32.368,No,Non-Travel,228,Sales,3,3,Life Sciences,3,Male,51,3,4,Manager,2,Married,2024.0,11380,8,No,12,3.0,4,1,23,1.0,4,2.0,6
1098,43.03474903474904,No,Travel_Frequently,142,Human Resources,26,3,Human Resources,4,Female,30,4,4,Manager,4,Single,13525.0,13871,2,Yes,12,3.0,3,0,23,2.0,3,20.0,3.6666666666666665
1099,41.0,No,Non-Travel,1316,Research & Development,2,2,Life Sciences,4,Female,38,3,2,Research Scientist,3,Single,9474.52564102564,2338,4,Yes,14,4.0,4,0,10,3.0,3,21.0,4.666666666666667
1100,33.0,No,Travel_Frequently,1384,Research & Development,3,4,Medical,1,Female,82,4,1,Laboratory Technician,4,Married,6516.717073170733,13421,1,No,22,3.0,2,1,8,2.0,3,6.0,4.666666666666667
1101,31.0,No,Travel_Rarely,1001,Research & Development,4,3,Life Sciences,3,Male,92,2,3,Manufacturing Director,2,Divorced,4233.0,19271,8,Yes,12,3.0,3,1,28,2.0,3,3.0,11.666666666666666
1102,32.368,No,Travel_Rarely,809,Research & Development,1,3,Life Sciences,3,Female,36,3,4,Manager,3,Single,2836.0,22384,4,No,14,3.0,1,0,23,0.0,3,1.0,2.3333333333333335
1103,29.0,Yes,Travel_Frequently,542,Sales,20,3,Life Sciences,2,Male,71,1,2,Sales Executive,3,Married,6294.0,24788,3,Yes,11,3.0,3,1,4,5.0,3,3.0,2
1104,43.0,Yes,Travel_Rarely,988,Human Resources,23,3,Human Resources,2,Female,43,3,3,Human Resources,1,Divorced,4081.0,11533,9,Yes,15,3.0,3,3,11,3.0,3,20.0,1.3333333333333333
1105,29.0,No,Travel_Rarely,629,Research & Development,27,2,Medical,4,Female,95,3,1,Research Scientist,2,Single,2109.0,5711,2,No,15,3.0,4,0,9,2.0,3,1.0,1.6666666666666667
1106,36.0,No,Travel_Rarely,945,Human Resources,5,2,Medical,2,Female,80,3,2,Human Resources,2,Divorced,9278.0,10425,8,Yes,22,3.0,4,1,16,3.0,3,5.0,1.3333333333333333
1107,34.0,No,Travel_Rarely,1038,Sales,8,1,Life Sciences,2,Male,88,2,1,Sales Representative,4,Single,6516.717073170733,21437,0,No,19,3.0,4,0,3,0.0,2,9.0,2
1108,28.0,No,Travel_Rarely,202,Sales,2,1,Technical Degree,3,Male,72,3,1,Sales Representative,2,Married,2207.0,17434,1,No,18,3.0,1,1,1,5.0,3,4.0,0
1109,25.0,No,Travel_Rarely,464,Research & Development,4,2,Other,3,Male,75,3,1,Laboratory Technician,4,Divorced,2889.0,10910,1,No,12,3.0,3,1,1,2.0,3,2.0,0
1110,34.0,No,Travel_Frequently,705,Sales,2,4,Marketing,2,Male,83,3,5,Manager,1,Single,6020.0,22822,3,No,12,3.0,4,0,22,4.0,2,5.0,1.6666666666666667
1111,25.0,Yes,Travel_Rarely,626,Research & Development,1,2,Life Sciences,1,Female,98,2,3,Laboratory Technician,3,Single,2096.0,19294,9,Yes,13,3.0,4,0,23,2.0,3,2.0,0
1112,32.0,No,Travel_Rarely,305,Research & Development,16,3,Life Sciences,3,Female,58,4,2,Healthcare Representative,3,Married,4200.0,9128,3,No,16,4.0,3,1,10,2.0,3,5.0,2.6666666666666665
1113,42.0,No,Travel_Rarely,314,Human Resources,1,3,Human Resources,4,Male,59,2,5,Manager,3,Married,4434.0,19562,1,No,12,3.0,2,1,22,3.0,3,5.0,6.333333333333333
1114,28.0,No,Travel_Rarely,1400,Sales,9,1,Life Sciences,2,Female,70,3,2,Sales Executive,3,Married,7655.0,5829,1,No,20,3.0,1,0,6,3.0,2,9.0,3
1115,51.0,No,Travel_Rarely,364,Research & Development,25,3,Medical,2,Male,83,3,5,Manager,2,Single,14026.0,13035,3,No,22,3.0,3,0,22,2.0,3,33.0,0
1116,49.0,Yes,Travel_Rarely,719,Sales,27,2,Life Sciences,2,Male,77,4,2,Sales Executive,3,Single,6516.717073170733,10339,4,Yes,12,3.0,4,0,8,2.0,3,9.0,2.6666666666666665
1117,45.0,No,Travel_Rarely,446,Research & Development,1,4,Life Sciences,2,Male,65,3,2,Manufacturing Director,2,Married,2132.0,15701,6,No,12,4.0,2,1,8,3.0,2,5.0,4
1118,34.0,No,Travel_Frequently,495,Research & Development,10,3,Medical,3,Male,64,3,3,Manager,4,Single,9474.52564102564,21072,2,No,25,3.0,2,0,10,5.0,4,10.0,0.6666666666666666
1119,36.0,No,Travel_Rarely,1075,Human Resources,3,2,Human Resources,4,Male,57,3,1,Human Resources,2,Divorced,5237.0,22650,3,Yes,11,3.0,3,1,7,3.0,4,7.0,2
1120,41.0,No,Travel_Frequently,148,Research & Development,2,3,Medical,4,Male,42,2,1,Laboratory Technician,2,Single,17181.0,23826,1,No,22,3.0,2,0,4,2.0,3,7.0,3
1121,40.0,No,Non-Travel,461,Research & Development,13,1,Life Sciences,2,Female,53,3,1,Research Scientist,4,Single,13194.0,17241,3,No,18,3.0,1,0,5,2.0,3,1.0,1.3333333333333333
1122,32.368,No,Travel_Rarely,1396,Research & Development,5,2,Life Sciences,4,Female,62,3,2,Laboratory Technician,2,Single,2585.0,9945,8,No,16,3.0,4,0,16,5.0,4,1.0,7
1123,34.0,No,Non-Travel,524,Research & Development,18,2,Life Sciences,1,Female,32,3,2,Manufacturing Director,3,Single,6538.0,13352,0,No,11,3.0,1,0,9,2.0,3,3.0,5
1124,34.0,No,Travel_Frequently,1372,Research & Development,1,3,Life Sciences,4,Male,42,3,1,Research Scientist,4,Single,7756.0,15881,1,No,12,3.0,2,0,17,1.0,3,6.0,8
1125,32.0,No,Non-Travel,177,Research & Development,8,3,Life Sciences,1,Male,55,3,2,Manufacturing Director,2,Divorced,4689.757785467128,23814,4,No,21,3.0,3,1,4,2.0,4,3.0,0
1126,46.0,No,Travel_Rarely,144,Sales,10,1,Marketing,4,Female,39,2,2,Sales Executive,2,Divorced,4615.0,11866,1,Yes,14,4.0,1,2,7,2.0,3,16.0,5
1127,30.0,No,Travel_Frequently,516,Research & Development,8,5,Life Sciences,4,Female,69,3,2,Healthcare Representative,3,Single,2422.0,22049,2,Yes,17,3.0,1,0,14,2.0,3,3.0,0
1128,28.0,No,Travel_Rarely,374,Sales,20,3,Life Sciences,4,Male,50,3,2,Sales Executive,3,Single,2080.0,23333,8,No,15,3.0,3,0,8,2.0,3,5.0,1.3333333333333333
1129,52.0,No,Travel_Rarely,1370,Research & Development,3,1,Medical,2,Female,87,3,1,Laboratory Technician,1,Single,16555.0,16213,1,Yes,18,3.0,4,0,10,2.0,3,5.0,5
1130,31.0,No,Travel_Frequently,1115,Research & Development,1,4,Life Sciences,1,Female,51,2,2,Manufacturing Director,3,Divorced,4148.0,2689,1,No,18,3.0,3,1,7,1.0,4,4.0,4
1131,55.0,No,Travel_Rarely,147,Research & Development,20,2,Technical Degree,2,Female,37,3,2,Laboratory Technician,4,Married,19187.0,15972,3,Yes,19,3.0,4,1,12,5.0,3,19.0,5
1132,36.0,No,Travel_Rarely,829,Sales,8,1,Marketing,3,Female,84,3,2,Sales Executive,4,Married,5410.0,24008,0,No,19,3.0,2,1,5,2.0,3,16.0,1.3333333333333333
1133,21.0,Yes,Travel_Rarely,489,Human Resources,2,2,Technical Degree,1,Male,52,2,1,Human Resources,4,Single,3447.0,18437,1,No,12,3.0,3,0,1,2.0,4,3.0,0
1134,26.0,No,Travel_Rarely,381,Research & Development,24,3,Medical,1,Male,49,1,1,Laboratory Technician,3,Single,2867.0,2104,2,No,14,3.0,3,0,9,2.0,3,7.0,2.3333333333333335
1135,48.0,No,Travel_Rarely,111,Research & Development,9,3,Medical,3,Male,66,3,2,Laboratory Technician,1,Divorced,5486.0,11012,1,No,11,3.0,3,2,12,3.0,3,2.0,8.333333333333334
1136,35.0,Yes,Travel_Rarely,350,Sales,5,3,Marketing,4,Male,34,3,1,Sales Representative,3,Single,6883.0,9150,1,Yes,13,3.0,2,0,1,3.0,3,7.0,0
1137,46.0,Yes,Travel_Rarely,617,Research & Development,3,1,Life Sciences,2,Male,34,3,2,Manufacturing Director,3,Married,10845.0,10022,0,Yes,19,3.0,1,1,4,3.0,4,8.0,1.3333333333333333
1138,39.0,No,Non-Travel,1001,Research & Development,7,3,Life Sciences,3,Male,43,3,3,Healthcare Representative,1,Married,6782.0,9262,8,No,16,3.0,1,1,10,2.0,2,5.0,0
1139,54.0,No,Travel_Rarely,282,Research & Development,2,2,Medical,4,Female,58,1,5,Manager,3,Married,10686.0,6992,4,No,14,3.0,4,1,23,4.0,3,9.0,9.666666666666666
1140,35.906122448979595,No,Travel_Rarely,355,Research & Development,10,4,Technical Degree,3,Female,38,3,1,Research Scientist,3,Married,4487.0,6161,3,No,22,3.0,2,2,10,3.0,2,5.0,3
1141,36.0,No,Travel_Rarely,1206,Research & Development,9,2,Life Sciences,2,Male,71,3,1,Research Scientist,4,Divorced,5079.0,14293,2,No,19,3.0,4,2,10,3.0,4,7.0,1.6666666666666667
1142,35.906122448979595,Yes,Travel_Frequently,481,Sales,12,3,Life Sciences,3,Male,44,3,4,Sales Executive,1,Single,3761.0,2447,0,Yes,12,3.0,2,0,22,3.0,2,5.0,12
1143,37.0,No,Travel_Rarely,541,Sales,2,3,Marketing,2,Male,52,3,3,Sales Executive,2,Married,6516.717073170733,15395,2,No,11,3.0,2,0,14,2.0,3,7.0,2.3333333333333335
1144,56.0,No,Travel_Rarely,921,Research & Development,10,3,Medical,3,Female,98,3,1,Laboratory Technician,1,Married,2066.0,17663,6,No,20,4.0,2,1,17,2.0,3,3.0,2.3333333333333335
1145,37.0,No,Travel_Rarely,828,Sales,2,1,Life Sciences,2,Female,77,3,2,Sales Executive,4,Single,4689.757785467128,8346,4,Yes,13,3.0,3,0,10,2.0,4,3.0,3.3333333333333335
1146,34.0,No,Travel_Rarely,370,Research & Development,1,4,Medical,3,Female,92,1,3,Healthcare Representative,4,Divorced,5714.0,20467,3,No,20,4.0,3,1,19,3.0,4,5.0,0
1147,29.0,No,Travel_Frequently,802,Research & Development,10,3,Other,2,Male,45,3,1,Laboratory Technician,4,Divorced,1091.0,9541,1,No,20,3.0,1,1,3,3.0,2,1.0,1.6666666666666667
1148,46.0,Yes,Travel_Rarely,1168,Sales,24,4,Life Sciences,1,Male,66,3,3,Sales Executive,1,Single,6020.0,5843,6,Yes,13,3.0,2,0,15,2.0,2,4.0,2
1149,41.0,Yes,Travel_Frequently,703,Sales,2,3,Life Sciences,3,Male,90,2,1,Sales Representative,4,Single,9355.0,11882,7,No,14,3.0,3,0,3,5.0,4,8.0,0
1150,32.0,No,Travel_Frequently,1274,Research & Development,9,1,Life Sciences,3,Male,33,3,3,Manufacturing Director,2,Divorced,3068.0,14394,1,No,25,3.0,4,1,13,2.0,4,7.0,5.333333333333333
1151,38.0,No,Travel_Rarely,309,Sales,10,4,Life Sciences,4,Male,88,2,2,Sales Executive,4,Divorced,4689.757785467128,24223,2,Yes,14,4.0,3,3,8,2.0,3,3.0,0
1152,50.0,No,Travel_Rarely,508,Research & Development,6,4,Life Sciences,1,Female,72,2,2,Manufacturing Director,3,Married,19517.0,14284,2,No,11,3.0,4,1,10,3.0,3,7.0,5.666666666666667
1153,58.0,No,Travel_Rarely,771,Research & Development,1,2,Life Sciences,2,Male,45,2,2,Healthcare Representative,3,Single,2479.0,14120,1,No,12,4.0,2,0,4,4.0,2,1.0,2
1154,25.0,No,Travel_Rarely,823,Research & Development,17,2,Other,4,Male,94,2,1,Laboratory Technician,2,Married,3669.0,9100,1,No,21,3.0,4,1,1,2.0,3,3.0,0
1155,37.2520325203252,No,Travel_Rarely,1379,Research & Development,16,4,Medical,3,Female,64,4,2,Manufacturing Director,3,Divorced,5775.0,6759,1,Yes,19,3.0,3,0,20,2.0,4,10.0,6.333333333333333
1156,35.906122448979595,No,Travel_Rarely,1001,Research & Development,9,5,Medical,4,Male,72,3,2,Laboratory Technician,3,Divorced,4941.0,19627,3,Yes,13,3.0,2,1,10,2.0,3,8.0,6
